internalTaxonId,scientificName,name,language,main
198653,Epigonus telescopus,Poisson Cardinal,French,false
198653,Epigonus telescopus,Prejereva,Portuguese,false
198653,Epigonus telescopus,Re di triglie bruno,Italian,false
198653,Epigonus telescopus,Rizinusöl-fisch,Portuguese,false
198653,Epigonus telescopus,Robaldo,Portuguese,false
198653,Epigonus telescopus,Robaldo-do-alto,Portuguese,false
198653,Epigonus telescopus,Robalo-legítimo,Portuguese,false
198653,Epigonus telescopus,Salmonete legitimo,Portuguese,false
198653,Epigonus telescopus,Salmonete-legítimo,Portuguese,false
198653,Epigonus telescopus,Schiamutu,Italian,false
198653,Epigonus telescopus,Sonneur Commun,French,false
198653,Epigonus telescopus,Tekyüzgeçlidil baliği,Swedish,false
198653,Epigonus telescopus,Teleskopabborre,German,false
198653,Epigonus telescopus,Teleskop-kardinalfisch,Danish,false
198653,Epigonus telescopus,Tomás,Spanish; Castilian,false
198653,Epigonus telescopus,Trigghia 'i fangu,Italian,false
198653,Epigonus telescopus,Trigghia i funnu,Italian,false
198653,Epigonus telescopus,Uggiuni russu,Italian,false
198653,Epigonus telescopus,Cardinal Fish,English,true
18257696,Grammicolepis brachiusculus,Thorny Tinselfish,English,true
198589,Gaidropsarus granti,Grant's Rockling,English,false
198589,Gaidropsarus granti,Barbada,Spanish; Castilian,false
198589,Gaidropsarus granti,Azores Rockling,English,true
198775,Coelorinchus caelorhincus,Blackspot Grenadier,English,false
198775,Coelorinchus caelorhincus,Hollow-nosed Rattail,English,false
198775,Coelorinchus caelorhincus,Hollow-snout Rat-tail,English,false
198775,Coelorinchus caelorhincus,Saddled Grenadier,English,false
198775,Coelorinchus caelorhincus,Cipodda,Italian,false
198775,Coelorinchus caelorhincus,Granadero Acorazado,Spanish; Castilian,false
198775,Coelorinchus caelorhincus,Granadero Tristón,Spanish; Castilian,false
198775,Coelorinchus caelorhincus,Grenadier Raton,French,false
198775,Coelorinchus caelorhincus,Gurdien tal-fond,Maltese,false
198775,Coelorinchus caelorhincus,Lama,Arabic,false
198775,Coelorinchus caelorhincus,Pesce serra,Italian,false
198775,Coelorinchus caelorhincus,Pesce sorcio spinoso,Italian,false
198775,Coelorinchus caelorhincus,Pez Rata,Spanish; Castilian,false
198775,Coelorinchus caelorhincus,Pisci spatu,Italian,false
198775,Coelorinchus caelorhincus,Pisci súrici,Italian,false
198775,Coelorinchus caelorhincus,Puddicinedda,Italian,false
198775,Coelorinchus caelorhincus,Rasterpitvis,Italian,false
198775,Coelorinchus caelorhincus,Sredizemnomorsko,Italian,false
198775,Coelorinchus caelorhincus,Uomo nudo,Italian,false
198775,Coelorinchus caelorhincus,Hollowsnout Grenadier,English,true
16439757,Cyttopsis rosea,Rosy Dory,English,true
198742,Peristedion cataphractum,Armed Gurnard,English,false
198742,Peristedion cataphractum,Mailed Gurnard,English,false
198742,Peristedion cataphractum,Anzoleto de la madona,Italian,false
198742,Peristedion cataphractum,Armadillo,Spanish; Castilian,false
198742,Peristedion cataphractum,Armado,Spanish; Castilian,false
198742,Peristedion cataphractum,Armata,Maltese,false
198742,Peristedion cataphractum,Buqarn,Maltese,false
198742,Peristedion cataphractum,Cocciu curnutu,Italian,false
198742,Peristedion cataphractum,Confessore,Italian,false
198742,Peristedion cataphractum,Dikenliöksüz,Turkish,false
198742,Peristedion cataphractum,Dikenliöksüz baliği,Turkish,false
198742,Peristedion cataphractum,Forcone,Italian,false
198742,Peristedion cataphractum,Fuccata,Italian,false
198742,Peristedion cataphractum,Furcale,Italian,false
198742,Peristedion cataphractum,Furcata,Italian,false
198742,Peristedion cataphractum,Furchetta,Italian,false
198742,Peristedion cataphractum,Gjeluc deti,Albanian,false
198742,Peristedion cataphractum,Kapóni,"Greek, Modern (1453-)",false
198742,Peristedion cataphractum,Keratás,"Greek, Modern (1453-)",false
198742,Peristedion cataphractum,Keratopsaro,"Greek, Modern (1453-)",false
198742,Peristedion cataphractum,Malarmado Africano,Spanish; Castilian,false
198742,Peristedion cataphractum,Malarmat,French,false
198742,Peristedion cataphractum,Malarmat Africain,French,false
198742,Peristedion cataphractum,Periquito,Italian,false
198742,Peristedion cataphractum,Pesce coltello,Italian,false
198742,Peristedion cataphractum,Pesce cornute,Italian,false
198742,Peristedion cataphractum,Pesce foglia,Italian,false
198742,Peristedion cataphractum,Pescio corvo,Italian,false
198742,Peristedion cataphractum,Pesc sben,Italian,false
198742,Peristedion cataphractum,Pisci cipolla,Italian,false
198742,Peristedion cataphractum,Pisci ficu d'innia,Italian,false
198742,Peristedion cataphractum,Pisci tariolu,Italian,false
198742,Peristedion cataphractum,Pixxifjamma,Maltese,false
198742,Peristedion cataphractum,Rasania,Italian,false
198742,Peristedion cataphractum,Rubio Armado,Spanish; Castilian,false
198742,Peristedion cataphractum,Tsyatnystyj atlanticheskyj tunets,Italian,false
198742,Peristedion cataphractum,Tuba,Italian,false
198742,Peristedion cataphractum,African Armoured Searobin,English,true
198603,Phycis blennoides,Beard,English,false
198603,Phycis blennoides,Forked Hake,English,false
198603,Phycis blennoides,Alfaneca,Spanish; Castilian,false
198603,Phycis blennoides,Barbada,Spanish; Castilian,false
198603,Phycis blennoides,Bartola,Arabic,false
198603,Phycis blennoides,Basanu,Italian,false
198603,Phycis blennoides,Berdán,Spanish; Castilian,false
198603,Phycis blennoides,Brótola,Spanish; Castilian,false
198603,Phycis blennoides,Brotóla de Fango,Spanish; Castilian,false
198603,Phycis blennoides,Brótola de Roca,Spanish; Castilian,false
198603,Phycis blennoides,Capelan,French,false
198603,Phycis blennoides,Çatalsakalgelincik baliği,Turkish,false
198603,Phycis blennoides,Escolano,Spanish; Castilian,false
198603,Phycis blennoides,Escolar,Spanish; Castilian,false
198603,Phycis blennoides,Fica,Italian,false
198603,Phycis blennoides,Figa masciu,Italian,false
198603,Phycis blennoides,Figo,Italian,false
198603,Phycis blennoides,Galluccio,Italian,false
198603,Phycis blennoides,Gelincik,Turkish,false
198603,Phycis blennoides,Hula putelle,Italian,false
198603,Phycis blennoides,Kharraye Mouassata,Arabic,false
198603,Phycis blennoides,Lasposaloúvardos,"Greek, Modern (1453-)",false
198603,Phycis blennoides,Laspousalouvardos,"Greek, Modern (1453-)",false
198603,Phycis blennoides,Lipp,Maltese,false
198603,Phycis blennoides,Lipp abjad,Maltese,false
198603,Phycis blennoides,Locha,Spanish; Castilian,false
198603,Phycis blennoides,Loche,French,false
198603,Phycis blennoides,Longue Barbe,French,false
198603,Phycis blennoides,Lupu,Maltese,false
198603,Phycis blennoides,Lupu di funnali,Italian,false
198603,Phycis blennoides,Malactos,Turkish,false
198603,Phycis blennoides,Moille,French,false
198603,Phycis blennoides,Molla,Spanish; Castilian,false
198603,Phycis blennoides,Mollara,Spanish; Castilian,false
198603,Phycis blennoides,Mollera,Spanish; Castilian,false
198603,Phycis blennoides,Mollera Pigada,Spanish; Castilian,false
198603,Phycis blennoides,Moscl,Italian,false
198603,Phycis blennoides,Mostela,French,false
198603,Phycis blennoides,Mostella,Italian,false
198603,Phycis blennoides,Mostelle de Fond,French,false
198603,Phycis blennoides,Moustelo Blanco,French,false
198603,Phycis blennoides,Moustelo de Roco,French,false
198603,Phycis blennoides,Musaro baggiò,Italian,false
198603,Phycis blennoides,Musdea,Italian,false
198603,Phycis blennoides,Musdea bianca,Italian,false
198603,Phycis blennoides,Musdea nera,Italian,false
198603,Phycis blennoides,Musdene,Italian,false
198603,Phycis blennoides,Mustela de Fundu,French,false
198603,Phycis blennoides,Mustella,French,false
198603,Phycis blennoides,Mustella de scheuggiu,Italian,false
198603,Phycis blennoides,Mustella gianca,Italian,false
198603,Phycis blennoides,Mustelo Blanco,Spanish; Castilian,false
198603,Phycis blennoides,Mustia,Italian,false
198603,Phycis blennoides,Mustina,Italian,false
198603,Phycis blennoides,Nzirru,Italian,false
198603,Phycis blennoides,Papio,Italian,false
198603,Phycis blennoides,Pasta d'acciughe,Italian,false
198603,Phycis blennoides,Pastenula,Italian,false
198603,Phycis blennoides,Pesce fettuccia,Italian,false
198603,Phycis blennoides,Pesce figa,Italian,false
198603,Phycis blennoides,Pesce gallo,Italian,false
198603,Phycis blennoides,Pesce mudo,Italian,false
198603,Phycis blennoides,Peshk-fik i bardhë,Albanian,false
198603,Phycis blennoides,Peshk venduze,Albanian,false
198603,Phycis blennoides,Petite Morue Longue,French,false
198603,Phycis blennoides,Petit Lingue,French,false
198603,Phycis blennoides,Phycis de Fond,French,false
198603,Phycis blennoides,Pontarioi,"Greek, Modern (1453-)",false
198603,Phycis blennoides,Pontikópsaro,"Greek, Modern (1453-)",false
198603,Phycis blennoides,Porchetta,Italian,false
198603,Phycis blennoides,Samak Almajary,Arabic,false
198603,Phycis blennoides,Sortplettet pikarel,Italian,false
198603,Phycis blennoides,Sorzo,Italian,false
198603,Phycis blennoides,Vopina,Italian,false
198603,Phycis blennoides,Vulona,Italian,false
198603,Phycis blennoides,Zoba,Italian,false
198603,Phycis blennoides,Zoccola,Italian,false
198603,Phycis blennoides,Greater Forkbeard,English,true
198604,Phycis phycis,Fork-beard,English,false
198604,Phycis phycis,Bakkaljaw tal-hama,Maltese,false
198604,Phycis phycis,Barbada de Altura,Spanish; Castilian,false
198604,Phycis phycis,Brotóla de Roca,Spanish; Castilian,false
198604,Phycis phycis,Çatalsakalgelincik baliği,Turkish,false
198604,Phycis phycis,Fico,Italian,false
198604,Phycis phycis,Gelincik,Turkish,false
198604,Phycis phycis,Lipp,Maltese,false
198604,Phycis phycis,Lipp tal-qawwi,Maltese,false
198604,Phycis phycis,Locha de Roca,Spanish; Castilian,false
198604,Phycis phycis,Lupu,Maltese,false
198604,Phycis phycis,Lupu,Italian,false
198604,Phycis phycis,Lupu 'i rocca,Italian,false
198604,Phycis phycis,Lupu 'i scogghiu,Italian,false
198604,Phycis phycis,Minghiala,Italian,false
198604,Phycis phycis,Minghiali,Italian,false
198604,Phycis phycis,Mofa,Italian,false
198604,Phycis phycis,Moglia,Italian,false
198604,Phycis phycis,Mollera Roquera,Spanish; Castilian,false
198604,Phycis phycis,Morzo,Italian,false
198604,Phycis phycis,Moscl,Italian,false
198604,Phycis phycis,Mostelle de Roche,French,false
198604,Phycis phycis,Mousa,Italian,false
198604,Phycis phycis,Moustela de Rocas,Spanish; Castilian,false
198604,Phycis phycis,Muscioni connaru,Italian,false
198604,Phycis phycis,Musdea,Italian,false
198604,Phycis phycis,Musdella,Italian,false
198604,Phycis phycis,Musdema,Italian,false
198604,Phycis phycis,Mussauo dell'oro,Italian,false
198604,Phycis phycis,Mustia,Italian,false
198604,Phycis phycis,Mustiedda,Italian,false
198604,Phycis phycis,Pastenula bianca,Italian,false
198604,Phycis phycis,Pesce sorice,Italian,false
198604,Phycis phycis,Peshk-fik i fundit,Albanian,false
198604,Phycis phycis,Petrale Comune,"Greek, Modern (1453-)",false
198604,Phycis phycis,Petropsaro,"Greek, Modern (1453-)",false
198604,Phycis phycis,Phycis de Roche,French,false
198604,Phycis phycis,Postema,Italian,false
198604,Phycis phycis,Sorze,Italian,false
198604,Phycis phycis,Tabban,Croatian,false
198604,Phycis phycis,Forkbeard,English,true
198756,Trigla lyra,Gurnard,English,false
198756,Trigla lyra,Lyre Gurnard,English,false
198756,Trigla lyra,Piper Gurnard,English,false
198756,Trigla lyra,Angelittine,Italian,false
198756,Trigla lyra,Angioleto,Italian,false
198756,Trigla lyra,Capocchione,Italian,false
198756,Trigla lyra,Capone,Italian,false
198756,Trigla lyra,Cappone lira,Italian,false
198756,Trigla lyra,Capponi de mari,Italian,false
198756,Trigla lyra,Capuane,Italian,false
198756,Trigla lyra,Capucchjaune,Italian,false
198756,Trigla lyra,Capun,Italian,false
198756,Trigla lyra,Cocciu,Italian,false
198756,Trigla lyra,Cocciu verace,Italian,false
198756,Trigla lyra,Cuoccio,Italian,false
198756,Trigla lyra,Facianu,Italian,false
198756,Trigla lyra,Faggianu,Italian,false
198756,Trigla lyra,Fasciana,Italian,false
198756,Trigla lyra,Ferakh,Arabic,false
198756,Trigla lyra,Fuccata,Italian,false
198756,Trigla lyra,Furcata,Italian,false
198756,Trigla lyra,Gallina,Maltese,false
198756,Trigla lyra,Gallinella,Italian,false
198756,Trigla lyra,Gallinetta,Maltese,false
198756,Trigla lyra,Garneo,Spanish; Castilian,false
198756,Trigla lyra,Ghadma,Maltese,false
198756,Trigla lyra,Grondin Lyre,French,false
198756,Trigla lyra,Kapóni,"Greek, Modern (1453-)",false
198756,Trigla lyra,Kappun,Maltese,false
198756,Trigla lyra,Kokot,Croatian,false
198756,Trigla lyra,Lastavica,Croatian,false
198756,Trigla lyra,Lyrokaponi,"Greek, Modern (1453-)",false
198756,Trigla lyra,Mazzolina,Italian,false
198756,Trigla lyra,Muzzau'ne,Italian,false
198756,Trigla lyra,Ôkoban,Turkish,false
198756,Trigla lyra,Öksüz,Turkish,false
198756,Trigla lyra,Ölfisch,Italian,false
198756,Trigla lyra,Organo,Italian,false
198756,Trigla lyra,Peshk geshtenje,Albanian,false
198756,Trigla lyra,Testa,Italian,false
198756,Trigla lyra,Teste,Italian,false
198756,Trigla lyra,Tigiega,Maltese,false
198756,Trigla lyra,Tupputu,Italian,false
198756,Trigla lyra,Turchei,Italian,false
198756,Trigla lyra,Turrarici,Italian,false
198756,Trigla lyra,Zumbrell,Maltese,false
198756,Trigla lyra,Piper,English,true
15623273,Trigloporus lastoviza,Streaked gurnard,English,false
15623273,Trigloporus lastoviza,Rock Gurnard,English,true
190347,Zenopsis conchifer,American John Dory,English,false
190347,Zenopsis conchifer,Buckler Dory,English,false
190347,Zenopsis conchifer,Dory,English,false
190347,Zenopsis conchifer,John Dorgy,English,false
190347,Zenopsis conchifer,Sailfin Dory,English,false
190347,Zenopsis conchifer,Silver John Dory,English,false
190347,Zenopsis conchifer,Faux St.-Pierre,French,false
190347,Zenopsis conchifer,Galho,Portuguese,false
190347,Zenopsis conchifer,Gallo,Spanish; Castilian,false
190347,Zenopsis conchifer,Galo,Portuguese,false
190347,Zenopsis conchifer,Galo-branco,Portuguese,false
190347,Zenopsis conchifer,Galo Branco,Portuguese,false
190347,Zenopsis conchifer,Galo-da-costa,Portuguese,false
190347,Zenopsis conchifer,Galo-da-fundura,Portuguese,false
190347,Zenopsis conchifer,Galo-de-fundo,Portuguese,false
190347,Zenopsis conchifer,Galo-do-alto,Portuguese,false
190347,Zenopsis conchifer,Galo-do-fundo,Portuguese,false
190347,Zenopsis conchifer,Galo-do-mar,Portuguese,false
190347,Zenopsis conchifer,Minami-kagamidai,Japanese,false
190347,Zenopsis conchifer,Peixe-de-São-Pedro,Portuguese,false
190347,Zenopsis conchifer,Peixe-galinha,Portuguese,false
190347,Zenopsis conchifer,Peixe-galo,Portuguese,false
190347,Zenopsis conchifer,Peixe Galo,Portuguese,false
190347,Zenopsis conchifer,Peixe-galo-branco,Portuguese,false
190347,Zenopsis conchifer,Peixe-galo-da-fundura,Portuguese,false
190347,Zenopsis conchifer,Peixe-prata,Portuguese,false
190347,Zenopsis conchifer,Peixe São-Pedro,Portuguese,false
190347,Zenopsis conchifer,Pez de San Pedro Americano,Spanish; Castilian,false
190347,Zenopsis conchifer,Saint-Pierre Américain,French,false
190347,Zenopsis conchifer,Saint Pierre Argenté,French,false
190347,Zenopsis conchifer,San Pedro,Spanish; Castilian,false
190347,Zenopsis conchifer,San Pedro Plateado,Spanish; Castilian,false
190347,Zenopsis conchifer,São Pedro,Portuguese,false
190347,Zenopsis conchifer,São Pedro Prateado,Portuguese,false
190347,Zenopsis conchifer,Silvery John Dory,English,true
202330,Notropis suttkusi,Rocky Shiner,English,true
16591,Percina macrocephala,Longhead Darter,English,true
202314,Notropis ortenburgeri,Kiamichi Shiner,English,true
165491,Stylurus ubadschii,Syrische rombout,Dutch; Flemish,false
165491,Stylurus ubadschii,Syrian Clubtail,English,true
19026072,Capoeta kosswigi,Van Scraper,English,true
19087105,Gobio battalgilae,Eyilikler Gudgeon,English,true
172241,Allium atroviolaceum,Black-violet Leek,English,true
173012,Pyrus elaeagrifolia,Ölweiden-Birne,German,true
172237,Prunus webbii,Wild Almond,English,true
172162,Prunus cerasifera,Myrobalan Plum,English,false
172162,Prunus cerasifera,Arañón,Spanish; Castilian,false
172162,Prunus cerasifera,Bacarinier,French,false
172162,Prunus cerasifera,Cerisette,French,false
172162,Prunus cerasifera,Ciruela Chabacana ,Spanish; Castilian,false
172162,Prunus cerasifera,Ciruelo Mirobalan,Spanish; Castilian,false
172162,Prunus cerasifera,Guindo,Spanish; Castilian,false
172162,Prunus cerasifera,Mirobolan,French,false
172162,Prunus cerasifera,Mirobolán,Spanish; Castilian,false
172162,Prunus cerasifera,Prunier Cerise,French,false
172162,Prunus cerasifera,Cherry Plum,English,true
19520513,Breviceps branchi,Branch's Rain Frog,English,true
19619861,Polygonum cappadocium,Özge madımak,Turkish,true
19557120,Narthecium balansae,Düğünvar,Turkish,true
19620762,Rhamphicarpa medwedewii,Şakşak otu,Turkish,true
19672368,Acrotylus mossambicus,South-East African Burrowing Grasshopper,English,true
19672625,Coryphosima cytidonota,Kasulu Grasshopper,English,true
19672644,Eyprepocnemis burtti,Kibariani Flightless Grasshopper,English,true
19672647,Eyprepocnemis reducta,Malagarasi Grasshopper,English,true
19672659,Gymnobothrus oberthuri,Oberthür's Grasshopper,English,true
19672662,Gymnobothrus roemeri,Römer's Gasshopper,English,true
19672755,Odontomelus micropterus,Iringa Woodland Grasshopper,English,true
19672762,Odontomelus pareense,South Pare Woodland Grasshopper,English,true
19673317,Unalia fitzgeraldi,Vesey-Fitzgerald's Mysterious Grasshopper,English,true
19428862,Oxynoemacheilus lenkoranensis,Lenkoran Loach,English,true
19517101,Salmo tigridis,Tigris Trout,English,true
19452408,Squalius seyhanensis,Seyhan chub,English,true
19384642,Oxynoemacheilus araxensis,Erzurum Loach,English,true
19387100,Oxynoemacheilus ceyhanensis,Elbistan Loach,English,true
19378662,Luciobarbus kersin,Berzem,English,true
19530320,Glyptothorax kurdistanicus,Mesopotamian Sucking Catfish,English,true
19798,Parasaccogaster melanomycter,Black-nosed Brotula,English,true
19892523,Astragalus buschiorum,Astragal Busha,Russian,false
19892455,Astragalus ikonnikovii,Astragal Ikonnikova,Russian,false
19892030,Astragalus retusifoliatus,Ao Ye Huang Qi,Chinese,false
19892863,Lespedeza thunbergii,Pink Cascade,English,false
19892863,Lespedeza thunbergii,Spring Grove,English,false
19892863,Lespedeza thunbergii,Summer Beauty,English,false
19892863,Lespedeza thunbergii,Thunberg's Lespedeza,English,false
19892863,Lespedeza thunbergii,Miyagino-hagi,Japanese,false
19892863,Lespedeza thunbergii,Thunbergs Buschklee,German,false
19891669,Millettia peguensis,Moulmein Rosewood,English,false
20662062,Aulotrachichthys argyrophanus,Western Luminous Roughy,English,true
20672323,Citharichthys amblybregmatus,Blunthead Whiff,English,true
190408,Microdesmus luscus,Blind Wormfish,English,true
20665937,Allium oschaninii,Grise de la drome,French,false
20665937,Allium oschaninii,French Grey Shallot,English,true
20678583,Ilex argentina,árbol de la yerba,Spanish; Castilian,false
20678583,Ilex argentina,palo de yerba,Spanish; Castilian,false
20678583,Ilex argentina,Argentina Holly,English,true
20681222,Asparagus oligoclonos,Tama bouki ,Japanese,true
20680957,Asparagus cochinchinensis,cheonmundong,Korean,true
20666644,Allium weschniakowii,坛丝韭,Chinese,false
20666644,Allium weschniakowii,tan si jiu,Chinese,true
20665823,Allium galanthum,Snowdrop onion,English,false
20665823,Allium galanthum,Shi Ting Cong,Chinese,true
20666626,Allium thunbergii,yama-rakkyō,Japanese,false
20666626,Allium thunbergii,球序薤,Chinese,false
20666626,Allium thunbergii,qiu xu xie,Chinese,true
20680997,Asparagus filicinus,Fern Asparagus,English,true
20681422,Carica papaya,Pawpaw,English,false
20681422,Carica papaya,Papaya,Spanish; Castilian,false
20681422,Carica papaya,Papaya de Monte,Spanish; Castilian,false
20681422,Carica papaya,Papaya de Pájaro,Spanish; Castilian,false
20681422,Carica papaya,Papaya,English,true
20666130,Allium pskemense,luk pskemskij,Russian,true
20694246,Helianthus arizonensis,Arizona Sunflower,English,true
20694284,Helianthus deserticola,Dune Sunflower,English,false
20694284,Helianthus deserticola,Desert Sunflower,English,true
20694311,Helianthus neglectus,Neglected Sunflower,English,true
20694323,Helianthus niveus,Snowy Sunflower,English,true
20742877,Cucurbita okeechobeensis,Indian Pumpkin,English,false
20742877,Cucurbita okeechobeensis,Marten Gourd,English,false
20742877,Cucurbita okeechobeensis,Calabacilla,Spanish; Castilian,false
20742877,Cucurbita okeechobeensis,Calabacilla de Monte,Spanish; Castilian,false
20742877,Cucurbita okeechobeensis,Morchete  ,Spanish; Castilian,false
20742877,Cucurbita okeechobeensis,Okeechobee Gourd,English,true
20742881,Cucurbita pedatifolia,Calabacilla cimarrona,Spanish; Castilian,false
20742881,Cucurbita pedatifolia,Torito,Spanish; Castilian,false
20742881,Cucurbita pedatifolia,Calabacilla,Spanish; Castilian,true
20752605,Manihot catingae,Manicoba-brava,Portuguese,true
20753206,Manihot davisiae,Arizona Manihot,English,false
20753206,Manihot davisiae,Arizona Cassava,English,true
20755805,Manihot tristis,Yuquilla azulada,Portuguese,true
20877968,Xenagama zonura,Ethiopian Ridgeback Agama,English,true
20878030,Agamodon compressus,Flat Worm Lizard,English,true
20878083,Ancylocranium somalicum,Somali Sharp-snouted Worm Lizard,English,true
20878152,Atractaspis leucomelas,Ogaden Burrowing Asp,English,true
20878174,Atractaspis phillipsi,Phillips’ Burrowing Asp,English,true
20878185,Atractaspis scorteccii,Somali Burrowing Asp,English,true
20878526,Eirenis africana,African Dwarf Snake,English,true
20878749,Spalerosophis josephscorteccii,Scortecci's Diadem Snake,English,true
21215137,Bombus bellicosus,Mamangava-de-chão ,Portuguese,false
21215137,Bombus bellicosus,Mamangava,Portuguese,true
21265998,Latastia petersiana,Peters' Longtail Lizard,English,true
21267598,Lygodactylus scorteccii,Scortecci's Dwarf Gecko,English,true
4767,Calcochloris tytonis,Somali-Goldmull,German,false
4767,Calcochloris tytonis,Somali Golden Mole,English,true
4812,Chrysochloris visagiei,Visagie-Goldmull,German,false
4812,Chrysochloris visagiei,Visagie's Golden Mole,English,true
42660,Elephantulus fuscus,Dusky Elephant-shrew,English,false
42660,Elephantulus fuscus,Dusky Sengi,English,true
42659,Elephantulus fuscipes,Dusky-footed Elephant-shrew,English,false
42659,Elephantulus fuscipes,Dusky-footed Sengi,English,true
40597,Huetia leucorhina,Kongo-Goldmull,German,false
40597,Huetia leucorhina,Congo Golden Mole,English,true
165924,Elephantulus pilicaudus,Karoo Rock Elephant-shrew,English,false
165924,Elephantulus pilicaudus,Karoo Rock Sengi,English,true
19199232,Andrena schencki,Schenks Sandbiene,German,true
178500,Letheobia erythraea,Eritrean Blind Snake,English,false
21343100,Avena strigosa,Black Oat,English,false
21343100,Avena strigosa,Sand Oat,English,true
21344189,Hordeum cordobense,Cordobakorn,Swedish,true
11049,Komarekiona eatoni,Kentucky Earthworm,English,true
19199481,Nomada furva,Glanzende dwergwespbij,Dutch; Flemish,true
19198307,Thyreus affinis,La Crocise complice ,French,true
19199525,Thyreus elegans,La Crocise Elégante,French,true
19198683,Thyreus hellenicus,La Crocise Grecque,French,true
19199541,Thyreus hirtus,La Crocise Hérissée,French,true
19199037,Thyreus hohmanni,La Crocise de Hohmann,French,true
19199609,Thyreus picaron,La Crocise Gille ,French,true
19198875,Thyreus truncatus,La Crocise Tronquée,French,true
21584164,Pseudoboodon sandfordorum,Sandford’s Ethiopian Mountain Snake,English,false
21584164,Pseudoboodon sandfordorum,Sandford’s Ethiopian Snake,English,true
21584213,Epacrophis reticulatus,Reticulate Blind Snake,English,true
21584326,Tricheilostoma dissimilis,Sudan Blind Snake,English,true
21584404,Leptotyphlops tanae,Tana Worm Snake,English,true
170402,Hypsilurus bruijnii,Bruijni Forest Dragon,English,false
178267,Varanus boehmei,Golden Speckled Tree Monitor,English,true
177478,Tropidonophis elongatus,Moluccan Keelback,English,true
177560,Toxicocalamus misimae,Misima Island Forest Snake,English,true
178373,Ramphotyphlops similis,Manukwari Blind Snake,English,true
178354,Gerrhopilus mcdowelli,McDowell’s Blindsnake,English,true
18256447,Astronesthes gemmifer,Snaggletooth,English,false
21777393,Halieutaea hancocki,Harige seekolf,Afrikaans,false
21777393,Halieutaea hancocki,Hairy Seabat,English,true
21112909,Lophiodes kempi,Monkfish,English,false
21112909,Lophiodes kempi,Baudroie épineuse,French,false
21112909,Lophiodes kempi,Rape Africano,Spanish; Castilian,false
21112909,Lophiodes kempi,Longspine African Angler,English,true
198609,Lophius budegassa,Black-bellied Angler,English,false
198609,Lophius budegassa,Blackbellied Angler,English,false
198609,Lophius budegassa,European Anglerfish,English,false
198609,Lophius budegassa,White Angler Fish,English,false
198609,Lophius budegassa,Baudroie,French,false
198609,Lophius budegassa,Baudroie Rousse,French,false
198609,Lophius budegassa,Lotte,French,false
198609,Lophius budegassa,Rape Negro,Spanish; Castilian,false
198609,Lophius budegassa,Rape Rojizo,Spanish; Castilian,false
136829,Myoictis wavicus,Tate’s Three-striped Dasyure,English,true
136449,Myoictis leucura,Woolley’s Three-striped Dasyure,English,true
20296,Sminthopsis archeri,Souris Marsupiale D´archer,French,false
20296,Sminthopsis archeri,Chestnut Dunnart,English,true
7016,Echymipera echinista,Fly River Bandicoot,English,false
7016,Echymipera echinista,Péramèle De La Riviére Fly,French,false
7016,Echymipera echinista,Menzies' Echymipera,English,true
10971,Kerivoula cuprosa,Copper Woolly Bat,English,false
10972,Kerivoula eriophora,Ethiopian Woolly Bat,English,false
136505,Dermanura rosenbergi,Rosenberg-Fruchtvampir,German,false
136505,Dermanura rosenbergi,Rosenberg’s Fruit-eating Bat,English,true
95908089,Platyrrhinus umbratus,Shadowy Broad-nosed Bat,English,true
10967,Phoniscus aerosus,Dubious Trumpet-eared Bat,English,true
21983,Tonatia bidens,Greater Round-eared Bat,English,false
136528,Pteropus keyensis,Kei Flying Fox,English,true
19521,Rhinolophus adami,Adam's Horseshoe Bat,English,true
84372137,Rhinolophus arcuatus,Arcuate Horseshoe Bat,English,true
21878,Thyroptera lavali,Laval's Disk-winged Bat,English,false
6562,Diclidurus ingens,Greater Ghost Bat,English,false
136631,Rhinolophus shortridgei,Shortridge's Horseshoe Bat,English,true
136646,Pipistrellus raceyi,Racey's Pipistrelle Bat,English,true
136566,Hipposideros boeadii,Boeadi’s Roundleaf Bat,English,true
19571,Rhinolophus subrufus,Small Rufous Horseshoe Bat,English,false
19577,Rhinolophus keyensis,Insular Horseshoe Bat,English,false
19577,Rhinolophus keyensis,Kai Horseshoe Bat,English,true
19554,Rhinolophus mitratus,Mitred Horseshoe Bat,English,true
19556,Rhinolophus nereis,Neriad Horseshoe Bat,English,false
19556,Rhinolophus nereis,Anamban Horseshoe Bat,English,true
19567,Rhinolophus silvestris,Forest Horseshoe Bat,English,true
136593,Rousettus linduensis,Linduan Rousette,English,true
2132,Artibeus inopinatus,Honduras-Fruchtvampir,German,false
2132,Artibeus inopinatus,Honduran Fruit-eating Bat,English,true
19601,Rhinopoma macinnesi,Macinnes's Mouse-tailed Bat,English,true
136239,Anoura fistulata,Röhrenlippen-Langnasenfledermaus,German,false
136239,Anoura fistulata,Tube-lipped Tailless Bat,English,true
19806,Saccopteryx gymnura,Amazonian Sac-winged Bat,English,false
136279,Myotis annamiticus,Annamite water bat,English,false
136279,Myotis annamiticus,Annamit Myotis,English,true
14961,Nyctimene sanctacrucis,Nendö Tube-nosed Fruit Bat,English,false
14961,Nyctimene sanctacrucis,Nendö Tube-nosed Bat,English,true
14959,Nyctimene masalai,Demonic Tube-nosed Fruit Bat,English,false
14959,Nyctimene masalai,Demonic Tube-nosed Bat,English,true
