assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
143761624,142721066,Archidendropsis sepikensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Archidendropsis,sepikensis,,,,(Verdc.) I.C.Nielsen,Data Deficient,,3.1,Unknown,Global
143761634,142721330,Arytera brachyphylla,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Arytera,brachyphylla,,,,Radlk.,Data Deficient,,3.1,Unknown,Global
143761654,142721737,Arytera multijuga,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Arytera,multijuga,,,,H.Turner,Data Deficient,,3.1,Unknown,Global
143761669,142723115,Austrobuxus petiolaris,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PICRODENDRACEAE,Austrobuxus,petiolaris,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143761679,142723304,Baccaurea microcarpa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Baccaurea,microcarpa,,,,(Airy Shaw) Haegens,Data Deficient,,3.1,Unknown,Global
143761684,142723917,Baccaurea nesophila,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Baccaurea,nesophila,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143761704,142724296,Barringtonia monticola,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,LECYTHIDACEAE,Barringtonia,monticola,,,,Jebb &amp; Prance,Data Deficient,,3.1,Unknown,Global
143761799,142763766,Carpodetus flexuosus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ROUSSEACEAE,Carpodetus,flexuosus,,,,(Ridl.) Reeder,Data Deficient,,3.1,Unknown,Global
143761819,142764242,Carpodetus pullei,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ROUSSEACEAE,Carpodetus,pullei,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143761824,142764303,Casearia anisophylla,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Casearia,anisophylla,,,,Gilg,Data Deficient,,3.1,Unknown,Global
143761844,142764684,Casearia globifera,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Casearia,globifera,,,,Gilg,Data Deficient,,3.1,Unknown,Global
143761849,142764877,Casearia ledermannii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Casearia,ledermannii,,,,Gilg,Data Deficient,,3.1,Unknown,Global
143761864,142765249,Casearia oreogenes,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Casearia,oreogenes,,,,Sleumer,Data Deficient,,3.1,Unknown,Global
143761874,142765475,Casearia urophylla,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Casearia,urophylla,,,,Gilg,Data Deficient,,3.1,Unknown,Global
143761884,142765683,Cerbera laeta,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Cerbera,laeta,,,,Leeuwenb.,Data Deficient,,3.1,Unknown,Global
143761954,142767080,Claoxylon goodenoviense,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Claoxylon,goodenoviense,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143761969,142767167,Claoxylon nervosum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Claoxylon,nervosum,,,,Pax &amp; K.Hoffm.,Data Deficient,,3.1,Unknown,Global
143761984,142767714,Claoxylon platyphyllum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Claoxylon,platyphyllum,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143761999,142767918,Cleistanthus inglorius,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Cleistanthus,inglorius,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143762009,142767957,Cleistanthus namatanaiensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Cleistanthus,namatanaiensis,,,,Jabl.,Data Deficient,,3.1,Unknown,Global
143762044,142768874,Croton carrii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Croton,carrii,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143762069,142768966,Croton peekelii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Croton,peekelii,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143762334,142776343,Cryptocarya parinarifolia,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Cryptocarya,parinarifolia,,,,Kosterm.,Data Deficient,,3.1,Unknown,Global
143762489,142782736,Cynometra brachymischa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cynometra,brachymischa,,,,Harms,Data Deficient,,3.1,Unknown,Global
143762509,142782959,Dacryodes papuana,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,BURSERACEAE,Dacryodes,papuana,,,,Husson,Data Deficient,,3.1,Unknown,Global
143762539,142783204,Dendrocnide sessiliflora,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,URTICACEAE,Dendrocnide,sessiliflora,,,,(Warb.) Chew,Data Deficient,,3.1,Unknown,Global
143762544,142783451,Dendrocnide torricellensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,URTICACEAE,Dendrocnide,torricellensis,,,,(Lauterb.) Chew,Data Deficient,,3.1,Unknown,Global
143762554,142783767,Dichapetalum tenerum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,DICHAPETALACEAE,Dichapetalum,tenerum,,,,Leenh.,Data Deficient,,3.1,Unknown,Global
143762629,142790622,Discocalyx sarcophylla,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Discocalyx,sarcophylla,,,,Sleumer,Data Deficient,,3.1,Unknown,Global
143762639,142790728,Distichirhops megale,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Distichirhops,megale,,,,Haegens,Data Deficient,,3.1,Unknown,Global
143762664,142790990,Dolicholobium crassicarpum,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Dolicholobium,crassicarpum,,,,M.E.Jansen,Data Deficient,,3.1,Unknown,Global
143762674,142791006,Dolicholobium graciliflorum,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Dolicholobium,graciliflorum,,,,Valeton,Data Deficient,,3.1,Unknown,Global
143762699,142792571,Dolicholobium peekelii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Dolicholobium,peekelii,,,,Valeton,Data Deficient,,3.1,Unknown,Global
143762709,142792699,Dolicholobium riuense,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Dolicholobium,riuense,,,,M.E.Jansen,Data Deficient,,3.1,Unknown,Global
143762714,142792733,Dolicholobium rubrum,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Dolicholobium,rubrum,,,,Schltr. ex Valeton,Data Deficient,,3.1,Unknown,Global
143762724,142792807,Drypetes glaberrima,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PUTRANJIVACEAE,Drypetes,glaberrima,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143762744,142793351,Dysoxylum boridianum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Dysoxylum,boridianum,,,,Mabb.,Data Deficient,,3.1,Decreasing,Global
143762769,142793543,Dysoxylum middletonianum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Dysoxylum,middletonianum,,,,W.N.Takeuchi,Data Deficient,,3.1,Unknown,Global
143762779,142793588,Dysoxylum sparsiflorum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Dysoxylum,sparsiflorum,,,,Mabb.,Data Deficient,,3.1,Unknown,Global
143762819,142794037,Elaeocarpus cheirophorus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,cheirophorus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762824,142794101,Elaeocarpus clethroides,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,clethroides,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762829,142794105,Elaeocarpus compactus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,compactus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762839,142794134,Elaeocarpus divaricativenus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,divaricativenus,,,,Kaneh. &amp; Hatus.,Data Deficient,,3.1,Unknown,Global
143762844,142794144,Elaeocarpus elaeagnoides,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,elaeagnoides,,,,Gilli,Data Deficient,,3.1,Unknown,Global
143762864,142794277,Elaeocarpus firmus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,firmus,,,,Knuth,Data Deficient,,3.1,Unknown,Global
143762869,142794303,Elaeocarpus flavescens,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,flavescens,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762874,142794341,Elaeocarpus fulgens,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,fulgens,,,,A.C.Sm.,Data Deficient,,3.1,Unknown,Global
143762879,142794879,Elaeocarpus fuscus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,fuscus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762889,142795217,Elaeocarpus hebecarpus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,hebecarpus,,,,Kaneh. &amp; Hatus.,Data Deficient,,3.1,Unknown,Global
143762894,142795426,Elaeocarpus heptadactylus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,heptadactylus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762899,142795722,Elaeocarpus latescens,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,latescens,,,,F.Muell.,Data Deficient,,3.1,Unknown,Global
143762904,142796257,Elaeocarpus mallotoides,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,mallotoides,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762919,142797217,Elaeocarpus mingendensis,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,mingendensis,,,,Gilli,Data Deficient,,3.1,Unknown,Global
143762939,142798687,Elaeocarpus nubigenus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,nubigenus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762949,142798709,Elaeocarpus osiae,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,osiae,,,,Coode,Data Deficient,,3.1,Unknown,Global
143762954,142798735,Elaeocarpus pachydactylus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,pachydactylus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762959,142798773,Elaeocarpus pentadactylus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,pentadactylus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762974,142798861,Elaeocarpus roseoalbus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,roseoalbus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143762984,142798904,Elaeocarpus sterrophyilus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,sterrophyilus,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
143763119,142800244,Endiandra gem,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Endiandra,gem,,,,Kosterm.,Data Deficient,,3.1,Unknown,Global
143763264,142804201,Euphorbia buxoides,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,buxoides,,,,Radcl.-Sm.,Data Deficient,,3.1,Unknown,Global
143763279,142804470,Eurya acromonodontus,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,acromonodontus,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763289,142804544,Eurya asterica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,asterica,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763299,142804623,Eurya calotricha,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,calotricha,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763304,142804627,Eurya dielsiana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,dielsiana,,,,Kobuski,Data Deficient,,3.1,Unknown,Global
143763309,142804641,Eurya domaensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,domaensis,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763314,142804668,Eurya finisterrica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,finisterrica,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763334,142804799,Eurya hebbemensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,hebbemensis,,,,Kobuski,Data Deficient,,3.1,Unknown,Global
143763339,142804815,Eurya hellwigii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,hellwigii,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763344,142804872,Eurya idenburgiensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,idenburgiensis,,,,Kobuski,Data Deficient,,3.1,Unknown,Global
143763349,142804940,Eurya kerigomnica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,kerigomnica,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763354,142805031,Eurya kuboriensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,kuboriensis,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763359,142805110,Eurya leptanta,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,leptanta,,,,Diels,Data Deficient,,3.1,Unknown,Global
143763369,142805592,Eurya merrilliana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,merrilliana,,,,Kobuski,Data Deficient,,3.1,Unknown,Global
143763374,142805727,Eurya montis-wilhelmii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,montis-wilhelmii,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763379,142805858,Eurya perryana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,perryana,,,,Kobuski,Data Deficient,,3.1,Unknown,Global
143763384,142805877,Eurya phyllopoda,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,phyllopoda,,,,(Diels) Kobuski,Data Deficient,,3.1,Unknown,Global
143763394,142806075,Eurya polygama,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,polygama,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763424,142806216,Eurya spiralis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PENTAPHYLACACEAE,Eurya,spiralis,,,,W.R.Barker,Data Deficient,,3.1,Unknown,Global
143763449,142807617,Ficus aurantiacifolia,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,aurantiacifolia,,,,Weiblen &amp; Whitfeld,Data Deficient,,3.1,Unknown,Global
143763479,142807863,Ficus dalbertisii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,dalbertisii,,,,King,Data Deficient,,3.1,Unknown,Global
143763504,142808003,Ficus flagellaris,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,flagellaris,,,,Diels,Data Deficient,,3.1,Unknown,Global
143763554,142809940,Ficus pachysycia,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,pachysycia,,,,Diels ex Corner,Data Deficient,,3.1,Unknown,Global
143763574,142810595,Ficus porrecta,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,porrecta,,,,(Corner) C.C.Berg,Data Deficient,,3.1,Unknown,Global
143763619,142811830,Ficus saurauioides,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,saurauioides,,,,Diels,Data Deficient,,3.1,Unknown,Global
143763669,142849254,Fittingia carnosifolia,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Fittingia,carnosifolia,,,,Sleumer,Data Deficient,,3.1,Unknown,Global
143763674,142849332,Fittingia mariae,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Fittingia,mariae,,,,B.C.Stone,Data Deficient,,3.1,Unknown,Global
143763689,142852756,Garcinia amabilis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,amabilis,,,,Kaneh. &amp; Hatus.,Data Deficient,,3.1,Unknown,Global
143763709,142852831,Garcinia balimensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,balimensis,,,,A.C.Sm.,Data Deficient,,3.1,Unknown,Global
143763714,142853353,Garcinia branderhorstii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,branderhorstii,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763724,142853410,Garcinia dallmannensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,dallmannensis,,,,Kaneh. &amp; Hatus.,Data Deficient,,3.1,Unknown,Global
143763734,142853464,Garcinia klossii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,klossii,,,,Ridl.,Data Deficient,,3.1,Unknown,Global
143763739,142853475,Garcinia mammeoides,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,mammeoides,,,,Kosterm.,Data Deficient,,3.1,Unknown,Global
143763744,142853488,Garcinia mangostifera,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,mangostifera,,,,Kaneh. &amp; Hatus.,Data Deficient,,3.1,Unknown,Global
143763749,142853502,Garcinia microtropidiiformis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,microtropidiiformis,,,,Kaneh. &amp; Hatus.,Data Deficient,,3.1,Unknown,Global
143763754,142853523,Garcinia moszkowskii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,moszkowskii,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763759,142853538,Garcinia oreophila,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,oreophila,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763764,142853563,Garcinia pachyantha,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,pachyantha,,,,A.C.Sm.,Data Deficient,,3.1,Unknown,Global
143763774,142853638,Garcinia pachypetala,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,pachypetala,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763779,142853651,Garcinia pallida,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,pallida,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763784,142853676,Garcinia pallide-sanguinea,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,pallide-sanguinea,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763789,142853718,Garcinia pullei,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,pullei,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763794,142853731,Garcinia ramulosa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,ramulosa,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763804,142853789,Garcinia rupestris,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,rupestris,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763814,142853803,Garcinia schlecbteri,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,schlecbteri,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763824,142853842,Garcinia squamata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,squamata,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763834,142853883,Garcinia teysmanniana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,teysmanniana,,,,Scheff.,Data Deficient,,3.1,Unknown,Global
143763839,142853904,Garcinia torensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,torensis,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763844,142853937,Garcinia tuberculata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,tuberculata,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763849,142854066,Garcinia umbonata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,umbonata,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763854,142854079,Garcinia valetoniana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,valetoniana,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763859,142854098,Garcinia versteegii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,versteegii,,,,Lauterb.,Data Deficient,,3.1,Unknown,Global
143763864,142854166,Garcinia viridiflora,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,viridiflora,,,,Ridl.,Data Deficient,,3.1,Unknown,Global
143763874,142854243,Garcinia wollastonii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,wollastonii,,,,Ridl.,Data Deficient,,3.1,Unknown,Global
143763909,142855782,Glochidion bullatissimum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,bullatissimum,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143763949,142856250,Glochidion elaphrocarpum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,elaphrocarpum,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143763959,142856349,Glochidion frodinii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,frodinii,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
143764014,142856945,Glochidion nobile,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,nobile,,,,Airy Shaw,Data Deficient,,3.1,Decreasing,Global
143764029,142857214,Glochidion paludicola,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,paludicola,,,,(Airy Shaw) Airy Shaw,Data Deficient,,3.1,Unknown,Global
143764039,142857297,Glochidion retinerve,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,retinerve,,,,Airy Shaw,Data Deficient,,3.1,Unknown,Global
